Image name,Human annotated emotion,Full caption,Minus interactions,Minus environments
gg8x0zudzwpy7arvmb_1.jpg,Anger,"Sean is a Male Adult. Sean is a(n) Athlete. Sean is or has Frowning, Furrowed eyebrows, Open mouth, Gritting teeth, Wrinkling one's nose, Pointing finger. Sean's physical environment is in a match.","Sean is a Male Adult. Sean is a(n) Athlete. Sean is or has Frowning, Furrowed eyebrows, Open mouth, Gritting teeth, Wrinkling one's nose, Pointing finger. Sean's physical environment is in a match.","Sean is a Male Adult. Sean is a(n) Athlete. Sean is or has Frowning, Furrowed eyebrows, Open mouth, Gritting teeth, Wrinkling one's nose, Pointing finger."
ggg4mn1vohwywall9e_1.jpg,Anger,"Lucas is a Male Child. Lucas is or has Wrinkling one's nose, Gritting teeth, Glaring, Furrowed eyebrows. Lucas's physical environment is in a dark room.","Lucas is a Male Child. Lucas is or has Wrinkling one's nose, Gritting teeth, Glaring, Furrowed eyebrows. Lucas's physical environment is in a dark room.","Lucas is a Male Child. Lucas is or has Wrinkling one's nose, Gritting teeth, Glaring, Furrowed eyebrows."
gi0venvjw7zp0x7g27_2.jpg,Anger,"Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white. Mia is an adult and her tie is being pulled by Chloe.","Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white.","Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white. Mia is an adult and her tie is being pulled by Chloe."
gifilplwl2wk7bvssp_2.jpg,Aversion,"Nancy is a female adult. Nancy is or has looking away, staring off into the distance, empty stare, crossed arms, sitting. Alec is Nancy's partner and he is peeking at Nancy. Nancy's physical environment is on a couch in a living room.","Nancy is a female adult. Nancy is or has looking away, staring off into the distance, empty stare, crossed arms, sitting. Nancy's physical environment is on a couch in a living room.","Nancy is a female adult. Nancy is or has looking away, staring off into the distance, empty stare, crossed arms, sitting. Alec is Nancy's partner and he is peeking at Nancy."
gifilplwl2wk7bvssp_2.jpg,Disquietment,"Sean is a Male Adult. Sean is or has Peeking, Stiff posture, Sitting, Nervous hand gestures. Beth is Sean's partner and she is sitting far from Sean crossing her arms and ignoring Sean. Sean's physical environment is on a couch in a living room.","Sean is a Male Adult. Sean is or has Peeking, Stiff posture, Sitting, Nervous hand gestures. Sean's physical environment is on a couch in a living room.","Sean is a Male Adult. Sean is or has Peeking, Stiff posture, Sitting, Nervous hand gestures. Beth is Sean's partner and she is sitting far from Sean crossing her arms and ignoring Sean."
glwcwbl2po7a150gp4_1.jpg,Aversion,"Chloe is a female adult. Chloe is or has pointing middle finger, downturned mouth. Chloe's physical environment is in a car.","Chloe is a female adult. Chloe is or has pointing middle finger, downturned mouth. Chloe's physical environment is in a car.","Chloe is a female adult. Chloe is or has pointing middle finger, downturned mouth."
gn70ulrpfpexrcnzzl_1.jpg,Annoyance,"Chloe is a female adult. Chloe is or has eyes wide open, glaring, puffing out the cheeks, hand up in air. Chloe's physical environment is in front of a computer.","Chloe is a female adult. Chloe is or has eyes wide open, glaring, puffing out the cheeks, hand up in air. Chloe's physical environment is in front of a computer.","Chloe is a female adult. Chloe is or has eyes wide open, glaring, puffing out the cheeks, hand up in air."
goek32jzdjjkle60cz_2.jpg,Aversion,Terry is a Male Child. Terry is or has Crossed arms. Beth is also a child and she is also crossing her arms and has her back to Terry's back. Terry's physical environment is in a living room.,Terry is a Male Child. Terry is or has Crossed arms. Terry's physical environment is in a living room.,Terry is a Male Child. Terry is or has Crossed arms. Beth is also a child and she is also crossing her arms and has her back to Terry's back.
gr0n9z2if2cr0v5rch_1.jpg,Anger,"Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Glassy stare, Gritting teeth, Clenched jaw.","Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Glassy stare, Gritting teeth, Clenched jaw.","Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Glassy stare, Gritting teeth, Clenched jaw."
grdh6brx51v3xinvrb_1.jpg,Annoyance,"Lucas is a male adult. Lucas is a(n) business professional. Lucas is or has furrowed eyebrows, mouth wide open. Lucas's physical environment is on a phone call.","Lucas is a male adult. Lucas is a(n) business professional. Lucas is or has furrowed eyebrows, mouth wide open. Lucas's physical environment is on a phone call.","Lucas is a male adult. Lucas is a(n) business professional. Lucas is or has furrowed eyebrows, mouth wide open."
gsdbbh55557mi0cas4_2.jpg,Anger,"Sean is a Male Adult. Sean is a(n) Manager. Sean is or has Furrowed eyebrows, Gritting teeth, Throwing hands up in the air. Beth is an employee and she is being yelled at by Sean. Sean's physical environment is in an office.","Sean is a Male Adult. Sean is a(n) Manager. Sean is or has Furrowed eyebrows, Gritting teeth, Throwing hands up in the air. Sean's physical environment is in an office.","Sean is a Male Adult. Sean is a(n) Manager. Sean is or has Furrowed eyebrows, Gritting teeth, Throwing hands up in the air. Beth is an employee and she is being yelled at by Sean."
gsdbbh55557mi0cas4_2.jpg,Fear,"Jane is a Female Adult. Jane is or has Avoiding eye contact, Tilting one's head to the side. Alec is Jan's manager and he is yelling at Jane.","Jane is a Female Adult. Jane is or has Avoiding eye contact, Tilting one's head to the side.","Jane is a Female Adult. Jane is or has Avoiding eye contact, Tilting one's head to the side. Alec is Jan's manager and he is yelling at Jane."
gthmpih8udn51ec8eo_2.jpg,Anger,"Chloe is a Female Adult. Chloe is or has Furrowed eyebrows, Frowning, Open mouth, Gripping something and knuckles going white. Beth is also an adult and her hair is being pulled by Chloe.","Chloe is a Female Adult. Chloe is or has Furrowed eyebrows, Frowning, Open mouth, Gripping something and knuckles going white.","Chloe is a Female Adult. Chloe is or has Furrowed eyebrows, Frowning, Open mouth, Gripping something and knuckles going white. Beth is also an adult and her hair is being pulled by Chloe."
gthmpih8udn51ec8eo_2.jpg,Pain/Suffering - Physical,"Chloe is a female adult. Chloe is or has frowning, mouth wide open, tilting head downward. Mia is an adult and she is pulling Chloe's hair.","Chloe is a female adult. Chloe is or has frowning, mouth wide open, tilting head downward.","Chloe is a female adult. Chloe is or has frowning, mouth wide open, tilting head downward. Mia is an adult and she is pulling Chloe's hair."
gulvd21k2i0kiyrip0_1.jpg,Disapproval,"Chloe is a female adult. Chloe is or has furrowed eyebrows, hands on the hip.","Chloe is a female adult. Chloe is or has furrowed eyebrows, hands on the hip.","Chloe is a female adult. Chloe is or has furrowed eyebrows, hands on the hip."
gvyytfxue60fydudwm_2.jpg,Fear,"Greg is a male adult. Greg is a(n) business professional. Greg is or has raising eyebrows, eyes wide open, leaning back. Alec is a business professional and he is pulling Greg's tie.","Greg is a male adult. Greg is a(n) business professional. Greg is or has raising eyebrows, eyes wide open, leaning back.","Greg is a male adult. Greg is a(n) business professional. Greg is or has raising eyebrows, eyes wide open, leaning back. Alec is a business professional and he is pulling Greg's tie."
gxwahc5ypbvqdwarhb_1.jpg,Aversion,Sean is a male elder. Sean is or has pointing middle finger. Sean's physical environment is in a parking lot.,Sean is a male elder. Sean is or has pointing middle finger. Sean's physical environment is in a parking lot.,Sean is a male elder. Sean is or has pointing middle finger.
gykfnh4c1zev1lb4ny_2.jpg,Annoyance,"Jack is a Male Elder. Jack is or has Frowning, Staring off into the distance, Folding arms across the chest. Mia is Jack's partner and she is also crossing her arms and sitting with her back against Jack's back. Jack's physical environment is on a couch in a living room.","Jack is a Male Elder. Jack is or has Frowning, Staring off into the distance, Folding arms across the chest. Jack's physical environment is on a couch in a living room.","Jack is a Male Elder. Jack is or has Frowning, Staring off into the distance, Folding arms across the chest. Mia is Jack's partner and she is also crossing her arms and sitting with her back against Jack's back."
gzsdb03ebj7ayt53k7_3.jpg,Anger,"Jack is a Male Adult. Jack is a(n) Coach. Jack is or has Frowning, Open mouth. Alec is a referee and he is trying to calm Jack down. Karl is a player on Jack's team and he is angry. Jack's physical environment is in the middle of a match.","Jack is a Male Adult. Jack is a(n) Coach. Jack is or has Frowning, Open mouth. Jack's physical environment is in the middle of a match.","Jack is a Male Adult. Jack is a(n) Coach. Jack is or has Frowning, Open mouth. Alec is a referee and he is trying to calm Jack down. Karl is a player on Jack's team and he is angry."
h0uyuvx12plrieli3j_2.jpg,Disconnection,"Nancy is a female adolescent. Nancy is or has closed eyes, tilting head downward, covering face with hands. Mia is Nancy's mother and she is yelling at Nanay.","Nancy is a female adolescent. Nancy is or has closed eyes, tilting head downward, covering face with hands.","Nancy is a female adolescent. Nancy is or has closed eyes, tilting head downward, covering face with hands. Mia is Nancy's mother and she is yelling at Nanay."
h6288xznd060tutmcx_1.jpg,Disapproval,"Nancy is a female adult. Nancy is or has furrowed eyebrows, biting lips, wrinkling nose, pointing finger.","Nancy is a female adult. Nancy is or has furrowed eyebrows, biting lips, wrinkling nose, pointing finger.","Nancy is a female adult. Nancy is or has furrowed eyebrows, biting lips, wrinkling nose, pointing finger."
h6mrzcotjb74dlqb9e_2.jpg,Annoyance,"Greg is a male adult. Greg is a(n) employee. Greg is or has rolling eyes, hands in pockets. Alec is Greg's manager and he is pointing his finger at something.","Greg is a male adult. Greg is a(n) employee. Greg is or has rolling eyes, hands in pockets.","Greg is a male adult. Greg is a(n) employee. Greg is or has rolling eyes, hands in pockets. Alec is Greg's manager and he is pointing his finger at something."
h705hnfsvdwf6mh2xw_2.jpg,Aversion,"Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white. Mia is a adult and she and Chloe are pulling each other's hair.","Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white.","Chloe is a female adult. Chloe is or has furrowed eyebrows, gritting teeth, gripping something and knuckles going white. Mia is a adult and she and Chloe are pulling each other's hair."
h70654ak2yulxkjgw0_2.jpg,Embarrassment,"Lucas is a male adult. Lucas is a(n) groom. Lucas is or has lips that flatten, palms open. Mia is Lucas' bride and she is smiling. Lucas's physical environment is cake falling down at wedding.","Lucas is a male adult. Lucas is a(n) groom. Lucas is or has lips that flatten, palms open. Lucas's physical environment is cake falling down at wedding.","Lucas is a male adult. Lucas is a(n) groom. Lucas is or has lips that flatten, palms open. Mia is Lucas' bride and she is smiling."
h7vpzemgea4y12fi5q_3.jpg,Aversion,"Jane is a female adult. Jane is or has squeezing eyes shut, mouth wide open. Beth is an adult and she is naked and taking a shower with Ronald. Ronald is an adult and he is naked and taking a shower with Beth. Jane's physical environment is in a bathroom.","Jane is a female adult. Jane is or has squeezing eyes shut, mouth wide open. Jane's physical environment is in a bathroom.","Jane is a female adult. Jane is or has squeezing eyes shut, mouth wide open. Beth is an adult and she is naked and taking a shower with Ronald. Ronald is an adult and he is naked and taking a shower with Beth."
h7vpzemgea4y12fi5q_3.jpg,Embarrassment,"Sean is a male adult. Sean is or has naked body, raising eyebrows. Mia is an adult and she walked into the bathroom and is closing her eyes . Beth is an adult and she is naked and is in the shower with Sean. Sean's physical environment is in the shower in a bathroom.","Sean is a male adult. Sean is or has naked body, raising eyebrows. Sean's physical environment is in the shower in a bathroom.","Sean is a male adult. Sean is or has naked body, raising eyebrows. Mia is an adult and she walked into the bathroom and is closing her eyes . Beth is an adult and she is naked and is in the shower with Sean."
hgz436dyzljjlgsx2q_1.jpg,Disquietment,"Terry is a male adult. Terry is or has frowning, eyes wide open, staring off into the distance, open mouth. Terry's physical environment is at a public gathering.","Terry is a male adult. Terry is or has frowning, eyes wide open, staring off into the distance, open mouth. Terry's physical environment is at a public gathering.","Terry is a male adult. Terry is or has frowning, eyes wide open, staring off into the distance, open mouth."
hh0dlplyw068ttct7q_3.jpg,Disapproval,Chloe is a female adult. Chloe is or has hands on the hip. Karl is an adult and he is naked and on a bed with Nora. Nora is an adult and she is on a bed with Karl and looking at Chloe who is standing at the door. Chloe's physical environment is in a bedroom.,Chloe is a female adult. Chloe is or has hands on the hip. Chloe's physical environment is in a bedroom.,Chloe is a female adult. Chloe is or has hands on the hip. Karl is an adult and he is naked and on a bed with Nora. Nora is an adult and she is on a bed with Karl and looking at Chloe who is standing at the door.
hh0dlplyw068ttct7q_3.jpg,Embarrassment,Karl is a male adult. Karl is or has looking up. Nora is on the bed with Karl and Karl is naked. Chloe is an adult and she is standing at the door with hands on her hips. Karl's physical environment is in a bedroom.,Karl is a male adult. Karl is or has looking up. Karl's physical environment is in a bedroom.,Karl is a male adult. Karl is or has looking up. Nora is on the bed with Karl and Karl is naked. Chloe is an adult and she is standing at the door with hands on her hips.
hh1tw7pvhhdtvvwciv_1.jpg,Disquietment,"Lucas is a male adult. Lucas is or has eyes wide open, raising eyebrows. Lucas's physical environment is in front of a computer.","Lucas is a male adult. Lucas is or has eyes wide open, raising eyebrows. Lucas's physical environment is in front of a computer.","Lucas is a male adult. Lucas is or has eyes wide open, raising eyebrows."
hj2c5s0rbh823fqkp3_1.jpg,Disquietment,"Jack is a Male Adult. Jack is or has Looking up, Eyes are damp and bright, Open mouth, Hands on both sides of head.","Jack is a Male Adult. Jack is or has Looking up, Eyes are damp and bright, Open mouth, Hands on both sides of head.","Jack is a Male Adult. Jack is or has Looking up, Eyes are damp and bright, Open mouth, Hands on both sides of head."
sun_ajjbjbusfbmvxahy_1.jpg,Fear,"Chloe is a female adult. Chloe is a(n) ice climber. Chloe is or has looking down, staring off into the distance. Chloe's physical environment is on the edge of an ice field.","Chloe is a female adult. Chloe is a(n) ice climber. Chloe is or has looking down, staring off into the distance. Chloe's physical environment is on the edge of an ice field.","Chloe is a female adult. Chloe is a(n) ice climber. Chloe is or has looking down, staring off into the distance."
